0,23021,-14,-11570,4439,-6176,101647,-9449,-5491
1,23021,5056,-11570,4439,-6332,101851,-9027,-3425
2,23396,206,-11570,4439,-6332,101851,-9064,-3425
3,22956,224,-11570,4439,-6332,101851,-9064,-3425
4,23374,-58,-11570,4439,-6332,101851,-9064,-3425
5,18394,336,-11570,-2611,-6332,101851,-9064,-3425
6,23920,4286,-11570,-4163,-5791,101853,-9063,-3425
7,23477,178,-11570,-16451,-6355,101853,-8987,-3425
8,19783,188,-11570,-11597,-6355,101853,-8987,-3425
9,23927,4240,-11570,-12893,-5810,101843,-9044,-3425
10,23553,318,-11570,-12893,-6308,101853,-9028,-3425
11,23937,3970,-11570,-12893,-5791,101853,-9031,-3425
12,23501,318,-11570,-12893,-6754,101853,-8554,-3425
13,23474,48,-11570,-12893,-5793,101853,-9087,-3425
14,23940,510,-11570,-12893,-6692,99917,-8524,-3425
15,23940,-96,-11570,-12893,-6786,99861,-8996,-3425
16,23940,4922,-11570,-12893,-6173,101083,-8617,-3425
17,23940,224,-11570,-12893,-6302,99869,-8932,-3425
18,23940,5310,-11570,-12893,-5789,101085,-8579,-3425
19,23485,184,-11570,-11525,-6685,100031,-8519,-3425
20,23485,-70,-11570,-11379,-6337,100011,-8550,-3425
21,23485,4928,-11570,-19409,-6301,101035,-9023,-3425
22,23485,4288,-11570,-15811,-6806,101079,-8515,-3425
23,23485,1012,-11570,-19315,-6321,100219,-8952,-3425
24,23485,4288,-11570,-19315,-6189,100939,-8995,-3425
25,23485,254,-11570,-19315,-6272,100125,-8565,-3425
26,23485,4288,-11570,-19315,-5792,101227,-8975,-3425
27,23485,-74,-11570,-19315,-5792,99985,-8553,-3425
28,23485,5056,-11570,-19315,-6243,101073,-8899,-3425
29,23422,128,-11570,-19315,-6685,99931,-8939,-3425
30,23422,158,-11570,-19315,-6336,99955,-8998,-3425
31,23422,4190,-11570,-19315,-6237,101239,-9016,-3425
32,23015,190,-11570,-19315,-6349,99995,-8517,-3425
33,23427,4280,-11570,-19315,-6691,100061,-8519,-3425
34,22956,50,-11570,-19315,-6691,100061,-8950,-3425
35,22920,50,-11570,-19315,-6691,100061,-8950,-3425
36,22920,128,-11570,-19315,-6753,100061,-9019,-3425
37,22920,4830,-11570,-19315,-6301,101083,-8967,-3425
38,21887,-322,-11570,-19315,-6327,100011,-8543,-3425
39,21856,318,-11570,-19315,-5813,100175,-8518,-3425
40,21892,-194,-11570,-19315,-6333,99921,-8903,-3425
41,21892,-2,-11570,-19315,-6234,100065,-8552,-3425
42,21892,4160,-11570,-19315,-6688,101275,-8930,-3425
43,21892,126,-11570,-19315,-6330,100219,-8931,-3425
44,20917,0,-11570,-19315,-6713,100117,-9001,-3425
45,20997,-64,-11570,-19315,-6265,100315,-8543,-3425
46,20997,-172,-11570,-19315,-6360,100049,-9007,-3425
47,20997,4160,-11570,-19315,-5901,101245,-8995,-3425
48,20922,190,-11570,-19315,-6270,100253,-8569,-3425
49,20849,-358,-11570,-19315,-6305,100061,-8520,-3425
50,20868,192,-11570,-19315,-6292,100287,-9450,-3425
