374,-14219,-4202,-2451,7961,-5981,-256,-34,-31347
375,-6418,-4202,5773,7961,-5981,-256,44,-41319
376,-14218,-10882,-1915,7961,-5981,-256,-18,-38106
377,-14730,-4314,-3891,-39,-9051,0,-28,-38106
378,-14691,-4706,-3891,8105,696,0,-28,-38106
379,-14762,-4706,-3891,8105,696,0,-28,-38106
380,-14762,12186,-3891,8105,696,1535,-28,-38106
381,-6029,11418,5382,-43,696,-16,-3,-33125
382,3070,11418,-2475,-43,696,0,-26,-45693
383,3160,11418,-1909,-43,696,-4,46,-38501
384,6262,11146,4861,-39,703,0,-2,-43684
385,6247,-4210,4861,-39,-7489,0,-28,-33956
386,6247,-4730,4861,-141,-5963,-14,-34,-41730
387,9366,-4730,5322,-99,636,-2,-2,-45768
388,10358,7548,-756,473,636,0,62,-38500
389,9208,7548,-756,473,636,0,-2,-38500
390,9208,7548,-756,473,636,-266,-36,-38500
391,9896,7548,5261,473,636,-2,37,-38500
392,9896,7548,5261,473,-197,0,-3,-45798
393,9896,7548,5261,473,-5473,-260,-36,-39591
394,27766,12138,5773,473,671,0,34,-39591
395,34934,7898,-1492,3137,671,-6,56,-39591
396,30333,7898,-2935,3137,-8525,-6,-2,-44583
397,30776,7898,-1913,3137,-8009,0,-9,-43166
398,30821,7898,5773,-3267,-8009,0,38,-43166
399,27318,-4314,-2867,-237,-8009,-6,-28,-46787
400,29226,-10342,-1402,867,-8009,-4,-26,-46787
401,34426,-4394,-3502,867,-7876,0,-3,-46692
402,29270,-4204,-2475,867,-292,0,-5,-39540
403,33910,-4204,5770,-39,9400,0,62,-39540
404,34022,-4204,5770,-39,191,0,-3,-39540
405,29746,-4204,5770,-39,-6474,0,-26,-39540
406,34864,-4204,5319,-39,703,-6,-4,-45724
407,33366,8346,-1395,-39,190,-14,46,-39572
408,34414,8346,5265,-47,631,-2,37,-39572
409,34414,-4710,5265,375,631,-2,-6,-39572
410,34414,-4710,5265,1957,631,-2,-29,-39572
411,34934,-4710,5741,-327,223,0,46,-45958
412,34902,8602,-1402,-327,191,0,46,-39660
413,34485,8602,5725,-327,695,0,-6,-39660
414,30332,8602,-2499,-327,-8066,0,-26,-39660
415,40622,11994,5758,-815,199,258,54,-33783
416,40622,11994,5761,-39,183,0,38,-31731
417,40622,11994,5761,-39,183,-252,-38,-31731
418,40622,-4366,5761,-39,183,-268,-20,-31731
419,40622,-8172,5761,-39,183,0,46,-31731
420,40622,-4598,5761,-3927,183,-258,-26,-31731
421,39466,-4598,5245,-3927,-1825,-4,38,-31362
422,33906,8090,-383,-3927,-1825,0,46,-31557
423,33906,8090,5766,-3927,583,0,-2,-31557
424,33906,-7486,-1433,-3927,-8553,-12,-34,-40045
425,30895,-4274,-2870,-41,-7545,-16,-2,-34422
426,34934,-4274,5257,-41,-1345,0,34,-31383
427,30718,-10370,-1395,-41,-7065,0,-34,-32561
428,30718,-10370,-1395,-41,-7065,0,60,-32561
429,30718,-10370,-1395,-41,-7065,-258,-547,-32561
430,31792,-4198,4692,-41,-8013,258,-26,-32561
431,39127,-4198,-1845,-41,695,-2,46,-39783
432,34870,-4582,5771,-355,-7562,-2,-2,-35372
433,30805,-4246,-2523,-355,-8041,-6,-27,-35372
434,30805,-4246,-1909,-355,-8041,258,43,-31364
435,30831,-4198,-3403,-291,241,-2,-6,-31844
436,30831,9114,-1458,8039,-372,0,46,-40548
437,34414,11930,5673,-265,-7940,0,-3,-39792
438,34414,11930,5673,-295,-7940,0,-3,-39792
439,34414,11930,5673,2792,-7940,-265,-3,-39792
440,39662,12170,5773,2792,191,0,-5,-31366
441,31382,12170,-1433,2792,-8540,0,-14,-41524
442,34870,12130,5769,-55,-8540,-8,61,-40011
443,31274,12130,-2421,-71,-8540,-12,-30,-40011
444,34538,10146,-819,3739,-8540,-2,34,-31333
445,40054,11418,5647,3739,635,-2,55,-31332
446,31410,11418,-1845,3739,-8569,-12,-26,-31332
447,40054,11570,5765,3739,604,0,-2,-31380
448,34301,9114,-1411,3739,601,-2,38,-43668
449,34926,11784,-1923,-87,-7941,-2,-18,-39636
450,31358,11784,-2476,-283,-9601,0,-3,-49830
451,31747,11784,-1437,1957,-6953,-6,-28,-42203
452,39158,11784,5709,-135,679,0,-2,-42203
453,39538,11784,-1459,8153,301,0,38,-44132
454,31826,11790,-2355,-3359,-7881,260,-2,-40486
455,40022,11790,5734,-3359,319,-6,44,-31332
456,39154,11790,-371,-3359,319,260,-2,-33572
457,31859,11790,-2419,-3359,-7553,-4,-2,-48794
458,39463,11790,-395,-3359,701,272,58,-44181
459,32502,11790,-1974,-423,703,258,-6,-40292
460,41040,11918,5767,-269,701,0,-2,-31332
461,41040,8090,5767,-269,701,0,-2,-31332
462,41040,8090,5767,-269,701,-251,-2,-31332
463,39152,8090,-1881,-269,94,272,-3,-44197
464,31410,8090,-2486,-6227,-7561,-12,-30,-40036
465,34927,12030,5325,-87,636,-12,-30,-40036
466,42614,12030,-761,-70,636,-12,-30,-40036
467,41045,12030,5388,-39,315,-2,55,-40036
468,41046,8078,-435,-39,315,260,37,-31344
469,40054,8078,5770,-39,-898,-2,-3,-31724
470,31774,-6646,-1427,-39,-898,260,-32,-40751
471,31340,-6646,-1427,-1255,-898,-12,-26,-40751
472,31340,-6646,-1427,-1255,-898,0,-6,-40751
473,31340,-6646,-1427,-1255,-898,-260,-24,-41399
474,39574,-4230,5749,-71,-833,0,-6,-47460
475,40595,10082,-371,-71,191,-2,46,-39524
476,39094,11892,-1939,-231,9804,-2,-3,-33380
477,41050,12182,5673,-39,9804,-4,-2,-31856
478,31838,12182,-1474,853,9804,0,-3,-31419
479,31830,-4216,-2507,-2295,9804,0,-30,-31419
480,30964,-4216,-396,-2295,9804,-6,-9,-39524
481,39542,-4216,-1786,-3671,10556,-2,34,-39524
482,39158,-4216,5739,-3671,10556,260,46,-39524
483,40694,-4216,-489,-3671,10556,260,42,-39524
484,40694,-5218,-2423,-3671,10556,260,-34,-45692
485,41042,-5218,-407,-3671,10556,-4,58,-40108
486,41042,-5218,-1931,-4135,9962,-6,-2,-36454
487,41042,-4414,-2427,-4135,9962,0,-2,-36454
488,41042,-4414,-2427,-4135,9962,0,-20,-32100
489,41042,-5202,-2427,-101,9962,0,-32,-32100
490,41074,-5202,-383,-101,159,0,38,-39600
491,42166,-5202,5773,-1581,159,258,-2,-39600
492,30837,-5202,-2429,-1581,159,260,-30,-39600
493,39046,-5202,-2429,-1581,159,-8,44,-39600
494,39046,-4406,-2429,-1581,159,-8,-2,-39600
495,39046,-4406,-2429,-1581,159,-262,-34,-40678
496,34934,-4406,5770,-1581,-833,258,-2,-44210
497,34934,-4406,-756,-1581,-257,0,43,-39532
498,34934,12166,-1508,-647,-257,-2,-30,-39532
499,39127,12166,5745,-647,-257,0,-2,-39532
500,33942,12166,703,-647,-257,0,37,-39532
501,40052,12186,5677,-39,-323,0,38,-43732
